ref_area,ref_area.label,source,source.label,indicator,indicator.label,sex,sex.label,classif1,classif1.label,time,obs_value,obs_status,obs_status.label,note_indicator,note_indicator.label,note_source,note_source.label
SWZ,Eswatini,BA:1672,SWZ - LFS - Labour force survey,EMP_TEMP_SEX_OC2_NB,Employment by sex and occupation - ISCO level 2 (thousands),SEX_T,Sex: Total,OC2_ISCO08_21,"Occupation (ISCO-08), 2 digit level: 21 - Science and engineering professionals",2016,1.3715,U,Unreliable,,,R1:3513,Repository: ILO-STATISTICS - Micro data processing
SWZ,Eswatini,BA:1672,SWZ - LFS - Labour force survey,EMP_TEMP_SEX_OC2_NB,Employment by sex and occupation - ISCO level 2 (thousands),SEX_T,Sex: Total,OC2_ISCO08_22,"Occupation (ISCO-08), 2 digit level: 22 - Health professionals",2016,6.2639,,,,,R1:3513,Repository: ILO-STATISTICS - Micro data processing
SWZ,Eswatini,BA:1672,SWZ - LFS - Labour force survey,EMP_TEMP_SEX_OC2_NB,Employment by sex and occupation - ISCO level 2 (thousands),SEX_T,Sex: Total,OC2_ISCO08_23,"Occupation (ISCO-08), 2 digit level: 23 - Teaching professionals",2016,18.7009,,,,,R1:3513,Repository: ILO-STATISTICS - Micro data processing
SWZ,Eswatini,BA:1672,SWZ - LFS - Labour force survey,EMP_TEMP_SEX_OC2_NB,Employment by sex and occupation - ISCO level 2 (thousands),SEX_T,Sex: Total,OC2_ISCO08_24,"Occupation (ISCO-08), 2 digit level: 24 - Business and administration professionals",2016,2.4044,,,,,R1:3513,Repository: ILO-STATISTICS - Micro data processing
SWZ,Eswatini,BA:1672,SWZ - LFS - Labour force survey,EMP_TEMP_SEX_OC2_NB,Employment by sex and occupation - ISCO level 2 (thousands),SEX_T,Sex: Total,OC2_ISCO08_25,"Occupation (ISCO-08), 2 digit level: 25 - Information and communications technology professionals",2016,0.6114,U,Unreliable,,,R1:3513,Repository: ILO-STATISTICS - Micro data processing
SWZ,Eswatini,BA:1672,SWZ - LFS - Labour force survey,EMP_TEMP_SEX_OC2_NB,Employment by sex and occupation - ISCO level 2 (thousands),SEX_T,Sex: Total,OC2_ISCO08_26,"Occupation (ISCO-08), 2 digit level: 26 - Legal, social and cultural professionals",2016,5.4989,,,,,R1:3513,Repository: ILO-STATISTICS - Micro data processing
SWZ,Eswatini,BA:1672,SWZ - LFS - Labour force survey,EMP_TEMP_SEX_OC2_NB,Employment by sex and occupation - ISCO level 2 (thousands),SEX_T,Sex: Total,OC2_ISCO08_31,"Occupation (ISCO-08), 2 digit level: 31 - Science and engineering associate professionals",2016,1.817,,,,,R1:3513,Repository: ILO-STATISTICS - Micro data processing
SWZ,Eswatini,BA:1672,SWZ - LFS - Labour force survey,EMP_TEMP_SEX_OC2_NB,Employment by sex and occupation - ISCO level 2 (thousands),SEX_T,Sex: Total,OC2_ISCO08_32,"Occupation (ISCO-08), 2 digit level: 32 - Health associate professionals",2016,1.083,U,Unreliable,,,R1:3513,Repository: ILO-STATISTICS - Micro data processing
SWZ,Eswatini,BA:1672,SWZ - LFS - Labour force survey,EMP_TEMP_SEX_OC2_NB,Employment by sex and occupation - ISCO level 2 (thousands),SEX_T,Sex: Total,OC2_ISCO08_33,"Occupation (ISCO-08), 2 digit level: 33 - Business and administration associate professionals",2016,5.2533,,,,,R1:3513,Repository: ILO-STATISTICS - Micro data processing
SWZ,Eswatini,BA:1672,SWZ - LFS - Labour force survey,EMP_TEMP_SEX_OC2_NB,Employment by sex and occupation - ISCO level 2 (thousands),SEX_T,Sex: Total,OC2_ISCO08_34,"Occupation (ISCO-08), 2 digit level: 34 - Legal, social, cultural and related associate professionals",2016,2.6977,,,,,R1:3513,Repository: ILO-STATISTICS - Micro data processing
SWZ,Eswatini,BA:1672,SWZ - LFS - Labour force survey,EMP_TEMP_SEX_OC2_NB,Employment by sex and occupation - ISCO level 2 (thousands),SEX_T,Sex: Total,OC2_ISCO08_35,"Occupation (ISCO-08), 2 digit level: 35 - Information and communications technicians",2016,1.0125,U,Unreliable,,,R1:3513,Repository: ILO-STATISTICS - Micro data processing
SWZ,Eswatini,BA:1672,SWZ - LFS - Labour force survey,EMP_TEMP_SEX_OC2_NB,Employment by sex and occupation - ISCO level 2 (thousands),SEX_T,Sex: Total,OC2_ISCO08_41,"Occupation (ISCO-08), 2 digit level: 41 - General and keyboard clerks",2016,3.2406,,,,,R1:3513,Repository: ILO-STATISTICS - Micro data processing
SWZ,Eswatini,BA:1672,SWZ - LFS - Labour force survey,EMP_TEMP_SEX_OC2_NB,Employment by sex and occupation - ISCO level 2 (thousands),SEX_T,Sex: Total,OC2_ISCO08_42,"Occupation (ISCO-08), 2 digit level: 42 - Customer services clerks",2016,3.1971,,,,,R1:3513,Repository: ILO-STATISTICS - Micro data processing
SWZ,Eswatini,BA:1672,SWZ - LFS - Labour force survey,EMP_TEMP_SEX_OC2_NB,Employment by sex and occupation - ISCO level 2 (thousands),SEX_T,Sex: Total,OC2_ISCO08_43,"Occupation (ISCO-08), 2 digit level: 43 - Numerical and material recording clerks",2016,4.7085,,,,,R1:3513,Repository: ILO-STATISTICS - Micro data processing
SWZ,Eswatini,BA:1672,SWZ - LFS - Labour force survey,EMP_TEMP_SEX_OC2_NB,Employment by sex and occupation - ISCO level 2 (thousands),SEX_T,Sex: Total,OC2_ISCO08_44,"Occupation (ISCO-08), 2 digit level: 44 - Other clerical support workers",2016,0.4529,U,Unreliable,,,R1:3513,Repository: ILO-STATISTICS - Micro data processing
SWZ,Eswatini,BA:1672,SWZ - LFS - Labour force survey,EMP_TEMP_SEX_OC2_NB,Employment by sex and occupation - ISCO level 2 (thousands),SEX_T,Sex: Total,OC2_ISCO08_51,"Occupation (ISCO-08), 2 digit level: 51 - Personal service workers",2016,12.9455,,,,,R1:3513,Repository: ILO-STATISTICS - Micro data processing
SWZ,Eswatini,BA:1672,SWZ - LFS - Labour force survey,EMP_TEMP_SEX_OC2_NB,Employment by sex and occupation - ISCO level 2 (thousands),SEX_T,Sex: Total,OC2_ISCO08_52,"Occupation (ISCO-08), 2 digit level: 52 - Sales workers",2016,42.4861,,,,,R1:3513,Repository: ILO-STATISTICS - Micro data processing
SWZ,Eswatini,BA:1672,SWZ - LFS - Labour force survey,EMP_TEMP_SEX_OC2_NB,Employment by sex and occupation - ISCO level 2 (thousands),SEX_T,Sex: Total,OC2_ISCO08_53,"Occupation (ISCO-08), 2 digit level: 53 - Personal care workers",2016,1.5227,U,Unreliable,,,R1:3513,Repository: ILO-STATISTICS - Micro data processing
SWZ,Eswatini,BA:1672,SWZ - LFS - Labour force survey,EMP_TEMP_SEX_OC2_NB,Employment by sex and occupation - ISCO level 2 (thousands),SEX_T,Sex: Total,OC2_ISCO08_54,"Occupation (ISCO-08), 2 digit level: 54 - Protective services workers",2016,22.1343,,,,,R1:3513,Repository: ILO-STATISTICS - Micro data processing
SWZ,Eswatini,BA:1672,SWZ - LFS - Labour force survey,EMP_TEMP_SEX_OC2_NB,Employment by sex and occupation - ISCO level 2 (thousands),SEX_T,Sex: Total,OC2_ISCO08_61,"Occupation (ISCO-08), 2 digit level: 61 - Market-oriented skilled agricultural workers",2016,18.1116,,,,,R1:3513,Repository: ILO-STATISTICS - Micro data processing
SWZ,Eswatini,BA:1672,SWZ - LFS - Labour force survey,EMP_TEMP_SEX_OC2_NB,Employment by sex and occupation - ISCO level 2 (thousands),SEX_T,Sex: Total,OC2_ISCO08_62,"Occupation (ISCO-08), 2 digit level: 62 - Market-oriented skilled forestry, fishery and hunting workers",2016,0.791,U,Unreliable,,,R1:3513,Repository: ILO-STATISTICS - Micro data processing
SWZ,Eswatini,BA:1672,SWZ - LFS - Labour force survey,EMP_TEMP_SEX_OC2_NB,Employment by sex and occupation - ISCO level 2 (thousands),SEX_T,Sex: Total,OC2_ISCO08_63,"Occupation (ISCO-08), 2 digit level: 63 - Subsistence farmers, fishers, hunters and gatherers",2016,,U,Unreliable,,,R1:3513,Repository: ILO-STATISTICS - Micro data processing
SWZ,Eswatini,BA:1672,SWZ - LFS - Labour force survey,EMP_TEMP_SEX_OC2_NB,Employment by sex and occupation - ISCO level 2 (thousands),SEX_T,Sex: Total,OC2_ISCO08_71,"Occupation (ISCO-08), 2 digit level: 71 - Building and related trades workers, excluding electricians",2016,14.7382,,,,,R1:3513,Repository: ILO-STATISTICS - Micro data processing
SWZ,Eswatini,BA:1672,SWZ - LFS - Labour force survey,EMP_TEMP_SEX_OC2_NB,Employment by sex and occupation - ISCO level 2 (thousands),SEX_T,Sex: Total,OC2_ISCO08_72,"Occupation (ISCO-08), 2 digit level: 72 - Metal, machinery and related trades workers",2016,7.7178,,,,,R1:3513,Repository: ILO-STATISTICS - Micro data processing
SWZ,Eswatini,BA:1672,SWZ - LFS - Labour force survey,EMP_TEMP_SEX_OC2_NB,Employment by sex and occupation - ISCO level 2 (thousands),SEX_T,Sex: Total,OC2_ISCO08_73,"Occupation (ISCO-08), 2 digit level: 73 - Handicraft and printing workers",2016,5.8608,,,,,R1:3513,Repository: ILO-STATISTICS - Micro data processing
SWZ,Eswatini,BA:1672,SWZ - LFS - Labour force survey,EMP_TEMP_SEX_OC2_NB,Employment by sex and occupation - ISCO level 2 (thousands),SEX_T,Sex: Total,OC2_ISCO08_74,"Occupation (ISCO-08), 2 digit level: 74 - Electrical and electronic trades workers",2016,2.8653,,,,,R1:3513,Repository: ILO-STATISTICS - Micro data processing
SWZ,Eswatini,BA:1672,SWZ - LFS - Labour force survey,EMP_TEMP_SEX_OC2_NB,Employment by sex and occupation - ISCO level 2 (thousands),SEX_T,Sex: Total,OC2_ISCO08_75,"Occupation (ISCO-08), 2 digit level: 75 - Food processing, wood working, garment and other craft and related trades workers",2016,13.3638,,,,,R1:3513,Repository: ILO-STATISTICS - Micro data processing
SWZ,Eswatini,BA:1672,SWZ - LFS - Labour force survey,EMP_TEMP_SEX_OC2_NB,Employment by sex and occupation - ISCO level 2 (thousands),SEX_T,Sex: Total,OC2_ISCO08_81,"Occupation (ISCO-08), 2 digit level: 81 - Stationary plant and machine operators",2016,9.8312,,,,,R1:3513,Repository: ILO-STATISTICS - Micro data processing
SWZ,Eswatini,BA:1672,SWZ - LFS - Labour force survey,EMP_TEMP_SEX_OC2_NB,Employment by sex and occupation - ISCO level 2 (thousands),SEX_T,Sex: Total,OC2_ISCO08_82,"Occupation (ISCO-08), 2 digit level: 82 - Assemblers",2016,,U,Unreliable,,,R1:3513,Repository: ILO-STATISTICS - Micro data processing
SWZ,Eswatini,BA:1672,SWZ - LFS - Labour force survey,EMP_TEMP_SEX_OC2_NB,Employment by sex and occupation - ISCO level 2 (thousands),SEX_T,Sex: Total,OC2_ISCO08_83,"Occupation (ISCO-08), 2 digit level: 83 - Drivers and mobile plant operators",2016,16.1341,,,,,R1:3513,Repository: ILO-STATISTICS - Micro data processing
SWZ,Eswatini,BA:1672,SWZ - LFS - Labour force survey,EMP_TEMP_SEX_OC2_NB,Employment by sex and occupation - ISCO level 2 (thousands),SEX_T,Sex: Total,OC2_ISCO08_91,"Occupation (ISCO-08), 2 digit level: 91 - Cleaners and helpers",2016,22.2042,,,,,R1:3513,Repository: ILO-STATISTICS - Micro data processing
SWZ,Eswatini,BA:1672,SWZ - LFS - Labour force survey,EMP_TEMP_SEX_OC2_NB,Employment by sex and occupation - ISCO level 2 (thousands),SEX_T,Sex: Total,OC2_ISCO08_92,"Occupation (ISCO-08), 2 digit level: 92 - Agricultural, forestry and fishery labourers",2016,14.2386,,,,,R1:3513,Repository: ILO-STATISTICS - Micro data processing
SWZ,Eswatini,BA:1672,SWZ - LFS - Labour force survey,EMP_TEMP_SEX_OC2_NB,Employment by sex and occupation - ISCO level 2 (thousands),SEX_T,Sex: Total,OC2_ISCO08_93,"Occupation (ISCO-08), 2 digit level: 93 - Labourers in mining, construction, manufacturing and transport",2016,6.5033,,,,,R1:3513,Repository: ILO-STATISTICS - Micro data processing
SWZ,Eswatini,BA:1672,SWZ - LFS - Labour force survey,EMP_TEMP_SEX_OC2_NB,Employment by sex and occupation - ISCO level 2 (thousands),SEX_T,Sex: Total,OC2_ISCO08_95,"Occupation (ISCO-08), 2 digit level: 95 - Street and related sales and service workers",2016,4.4692,,,,,R1:3513,Repository: ILO-STATISTICS - Micro data processing
SWZ,Eswatini,BA:1672,SWZ - LFS - Labour force survey,EMP_TEMP_SEX_OC2_NB,Employment by sex and occupation - ISCO level 2 (thousands),SEX_T,Sex: Total,OC2_ISCO08_96,"Occupation (ISCO-08), 2 digit level: 96 - Refuse workers and other elementary workers",2016,5.1155,,,,,R1:3513,Repository: ILO-STATISTICS - Micro data processing
SWZ,Eswatini,BA:1672,SWZ - LFS - Labour force survey,EMP_TEMP_SEX_OC2_NB,Employment by sex and occupation - ISCO level 2 (thousands),SEX_T,Sex: Total,OC2_ISCO08_X,"Occupation (ISCO-08), 2 digit level: Not elsewhere classified",2016,6.6496,,,,,R1:3513,Repository: ILO-STATISTICS - Micro data processing
SYC,Seychelles,BA:2524,SYC - LFS - Labour force survey,EMP_TEMP_SEX_OC2_NB,Employment by sex and occupation - ISCO level 2 (thousands),SEX_T,Sex: Total,OC2_ISCO08_TOTAL,"Occupation (ISCO-08), 2 digit level: Total",2015,26.4154,,,,,R1:3513,Repository: ILO-STATISTICS - Micro data processing
SYC,Seychelles,BA:2524,SYC - LFS - Labour force survey,EMP_TEMP_SEX_OC2_NB,Employment by sex and occupation - ISCO level 2 (thousands),SEX_T,Sex: Total,OC2_ISCO08_01,"Occupation (ISCO-08), 2 digit level: 01 - Commissioned armed forces officers",2015,0.15,,,,,R1:3513,Repository: ILO-STATISTICS - Micro data processing
SYC,Seychelles,BA:2524,SYC - LFS - Labour force survey,EMP_TEMP_SEX_OC2_NB,Employment by sex and occupation - ISCO level 2 (thousands),SEX_T,Sex: Total,OC2_ISCO08_02,"Occupation (ISCO-08), 2 digit level: 02 - Non-commissioned armed forces officers",2015,,U,Unreliable,,,R1:3513,Repository: ILO-STATISTICS - Micro data processing
SYC,Seychelles,BA:2524,SYC - LFS - Labour force survey,EMP_TEMP_SEX_OC2_NB,Employment by sex and occupation - ISCO level 2 (thousands),SEX_T,Sex: Total,OC2_ISCO08_03,"Occupation (ISCO-08), 2 digit level: 03 - Armed forces occupations, other ranks",2015,0.0187,U,Unreliable,,,R1:3513,Repository: ILO-STATISTICS - Micro data processing
SYC,Seychelles,BA:2524,SYC - LFS - Labour force survey,EMP_TEMP_SEX_OC2_NB,Employment by sex and occupation - ISCO level 2 (thousands),SEX_T,Sex: Total,OC2_ISCO08_11,"Occupation (ISCO-08), 2 digit level: 11 - Chief executives, senior officials and legislators",2015,0.5804,,,,,R1:3513,Repository: ILO-STATISTICS - Micro data processing
SYC,Seychelles,BA:2524,SYC - LFS - Labour force survey,EMP_TEMP_SEX_OC2_NB,Employment by sex and occupation - ISCO level 2 (thousands),SEX_T,Sex: Total,OC2_ISCO08_12,"Occupation (ISCO-08), 2 digit level: 12 - Administrative and commercial managers",2015,0.4039,,,,,R1:3513,Repository: ILO-STATISTICS - Micro data processing
SYC,Seychelles,BA:2524,SYC - LFS - Labour force survey,EMP_TEMP_SEX_OC2_NB,Employment by sex and occupation - ISCO level 2 (thousands),SEX_T,Sex: Total,OC2_ISCO08_13,"Occupation (ISCO-08), 2 digit level: 13 - Production and specialised services managers",2015,0.4017,,,,,R1:3513,Repository: ILO-STATISTICS - Micro data processing
SYC,Seychelles,BA:2524,SYC - LFS - Labour force survey,EMP_TEMP_SEX_OC2_NB,Employment by sex and occupation - ISCO level 2 (thousands),SEX_T,Sex: Total,OC2_ISCO08_14,"Occupation (ISCO-08), 2 digit level: 14 - Hospitality, retail and other services managers",2015,0.6606,,,,,R1:3513,Repository: ILO-STATISTICS - Micro data processing
SYC,Seychelles,BA:2524,SYC - LFS - Labour force survey,EMP_TEMP_SEX_OC2_NB,Employment by sex and occupation - ISCO level 2 (thousands),SEX_T,Sex: Total,OC2_ISCO08_21,"Occupation (ISCO-08), 2 digit level: 21 - Science and engineering professionals",2015,0.3889,,,,,R1:3513,Repository: ILO-STATISTICS - Micro data processing
SYC,Seychelles,BA:2524,SYC - LFS - Labour force survey,EMP_TEMP_SEX_OC2_NB,Employment by sex and occupation - ISCO level 2 (thousands),SEX_T,Sex: Total,OC2_ISCO08_22,"Occupation (ISCO-08), 2 digit level: 22 - Health professionals",2015,0.3381,,,,,R1:3513,Repository: ILO-STATISTICS - Micro data processing
SYC,Seychelles,BA:2524,SYC - LFS - Labour force survey,EMP_TEMP_SEX_OC2_NB,Employment by sex and occupation - ISCO level 2 (thousands),SEX_T,Sex: Total,OC2_ISCO08_23,"Occupation (ISCO-08), 2 digit level: 23 - Teaching professionals",2015,0.8463,,,,,R1:3513,Repository: ILO-STATISTICS - Micro data processing
SYC,Seychelles,BA:2524,SYC - LFS - Labour force survey,EMP_TEMP_SEX_OC2_NB,Employment by sex and occupation - ISCO level 2 (thousands),SEX_T,Sex: Total,OC2_ISCO08_24,"Occupation (ISCO-08), 2 digit level: 24 - Business and administration professionals",2015,0.716,,,,,R1:3513,Repository: ILO-STATISTICS - Micro data processing
SYC,Seychelles,BA:2524,SYC - LFS - Labour force survey,EMP_TEMP_SEX_OC2_NB,Employment by sex and occupation - ISCO level 2 (thousands),SEX_T,Sex: Total,OC2_ISCO08_25,"Occupation (ISCO-08), 2 digit level: 25 - Information and communications technology professionals",2015,0.0428,,,,,R1:3513,Repository: ILO-STATISTICS - Micro data processing
SYC,Seychelles,BA:2524,SYC - LFS - Labour force survey,EMP_TEMP_SEX_OC2_NB,Employment by sex and occupation - ISCO level 2 (thousands),SEX_T,Sex: Total,OC2_ISCO08_26,"Occupation (ISCO-08), 2 digit level: 26 - Legal, social and cultural professionals",2015,0.4237,,,,,R1:3513,Repository: ILO-STATISTICS - Micro data processing
SYC,Seychelles,BA:2524,SYC - LFS - Labour force survey,EMP_TEMP_SEX_OC2_NB,Employment by sex and occupation - ISCO level 2 (thousands),SEX_T,Sex: Total,OC2_ISCO08_31,"Occupation (ISCO-08), 2 digit level: 31 - Science and engineering associate professionals",2015,0.6128,,,,,R1:3513,Repository: ILO-STATISTICS - Micro data processing
SYC,Seychelles,BA:2524,SYC - LFS - Labour force survey,EMP_TEMP_SEX_OC2_NB,Employment by sex and occupation - ISCO level 2 (thousands),SEX_T,Sex: Total,OC2_ISCO08_32,"Occupation (ISCO-08), 2 digit level: 32 - Health associate professionals",2015,0.3613,,,,,R1:3513,Repository: ILO-STATISTICS - Micro data processing
SYC,Seychelles,BA:2524,SYC - LFS - Labour force survey,EMP_TEMP_SEX_OC2_NB,Employment by sex and occupation - ISCO level 2 (thousands),SEX_T,Sex: Total,OC2_ISCO08_33,"Occupation (ISCO-08), 2 digit level: 33 - Business and administration associate professionals",2015,1.2758,,,,,R1:3513,Repository: ILO-STATISTICS - Micro data processing
SYC,Seychelles,BA:2524,SYC - LFS - Labour force survey,EMP_TEMP_SEX_OC2_NB,Employment by sex and occupation - ISCO level 2 (thousands),SEX_T,Sex: Total,OC2_ISCO08_34,"Occupation (ISCO-08), 2 digit level: 34 - Legal, social, cultural and related associate professionals",2015,0.4253,,,,,R1:3513,Repository: ILO-STATISTICS - Micro data processing
SYC,Seychelles,BA:2524,SYC - LFS - Labour force survey,EMP_TEMP_SEX_OC2_NB,Employment by sex and occupation - ISCO level 2 (thousands),SEX_T,Sex: Total,OC2_ISCO08_35,"Occupation (ISCO-08), 2 digit level: 35 - Information and communications technicians",2015,0.1069,,,,,R1:3513,Repository: ILO-STATISTICS - Micro data processing
SYC,Seychelles,BA:2524,SYC - LFS - Labour force survey,EMP_TEMP_SEX_OC2_NB,Employment by sex and occupation - ISCO level 2 (thousands),SEX_T,Sex: Total,OC2_ISCO08_41,"Occupation (ISCO-08), 2 digit level: 41 - General and keyboard clerks",2015,0.5563,,,,,R1:3513,Repository: ILO-STATISTICS - Micro data processing
SYC,Seychelles,BA:2524,SYC - LFS - Labour force survey,EMP_TEMP_SEX_OC2_NB,Employment by sex and occupation - ISCO level 2 (thousands),SEX_T,Sex: Total,OC2_ISCO08_42,"Occupation (ISCO-08), 2 digit level: 42 - Customer services clerks",2015,0.7185,,,,,R1:3513,Repository: ILO-STATISTICS - Micro data processing
SYC,Seychelles,BA:2524,SYC - LFS - Labour force survey,EMP_TEMP_SEX_OC2_NB,Employment by sex and occupation - ISCO level 2 (thousands),SEX_T,Sex: Total,OC2_ISCO08_43,"Occupation (ISCO-08), 2 digit level: 43 - Numerical and material recording clerks",2015,0.3277,,,,,R1:3513,Repository: ILO-STATISTICS - Micro data processing
SYC,Seychelles,BA:2524,SYC - LFS - Labour force survey,EMP_TEMP_SEX_OC2_NB,Employment by sex and occupation - ISCO level 2 (thousands),SEX_T,Sex: Total,OC2_ISCO08_44,"Occupation (ISCO-08), 2 digit level: 44 - Other clerical support workers",2015,0.2315,,,,,R1:3513,Repository: ILO-STATISTICS - Micro data processing
SYC,Seychelles,BA:2524,SYC - LFS - Labour force survey,EMP_TEMP_SEX_OC2_NB,Employment by sex and occupation - ISCO level 2 (thousands),SEX_T,Sex: Total,OC2_ISCO08_51,"Occupation (ISCO-08), 2 digit level: 51 - Personal service workers",2015,1.8979,,,,,R1:3513,Repository: ILO-STATISTICS - Micro data processing
SYC,Seychelles,BA:2524,SYC - LFS - Labour force survey,EMP_TEMP_SEX_OC2_NB,Employment by sex and occupation - ISCO level 2 (thousands),SEX_T,Sex: Total,OC2_ISCO08_52,"Occupation (ISCO-08), 2 digit level: 52 - Sales workers",2015,1.4247,,,,,R1:3513,Repository: ILO-STATISTICS - Micro data processing
SYC,Seychelles,BA:2524,SYC - LFS - Labour force survey,EMP_TEMP_SEX_OC2_NB,Employment by sex and occupation - ISCO level 2 (thousands),SEX_T,Sex: Total,OC2_ISCO08_53,"Occupation (ISCO-08), 2 digit level: 53 - Personal care workers",2015,1.8712,,,,,R1:3513,Repository: ILO-STATISTICS - Micro data processing
SYC,Seychelles,BA:2524,SYC - LFS - Labour force survey,EMP_TEMP_SEX_OC2_NB,Employment by sex and occupation - ISCO level 2 (thousands),SEX_T,Sex: Total,OC2_ISCO08_54,"Occupation (ISCO-08), 2 digit level: 54 - Protective services workers",2015,1.574,,,,,R1:3513,Repository: ILO-STATISTICS - Micro data processing
SYC,Seychelles,BA:2524,SYC - LFS - Labour force survey,EMP_TEMP_SEX_OC2_NB,Employment by sex and occupation - ISCO level 2 (thousands),SEX_T,Sex: Total,OC2_ISCO08_61,"Occupation (ISCO-08), 2 digit level: 61 - Market-oriented skilled agricultural workers",2015,0.939,,,,,R1:3513,Repository: ILO-STATISTICS - Micro data processing
SYC,Seychelles,BA:2524,SYC - LFS - Labour force survey,EMP_TEMP_SEX_OC2_NB,Employment by sex and occupation - ISCO level 2 (thousands),SEX_T,Sex: Total,OC2_ISCO08_62,"Occupation (ISCO-08), 2 digit level: 62 - Market-oriented skilled forestry, fishery and hunting workers",2015,0.4161,,,,,R1:3513,Repository: ILO-STATISTICS - Micro data processing
SYC,Seychelles,BA:2524,SYC - LFS - Labour force survey,EMP_TEMP_SEX_OC2_NB,Employment by sex and occupation - ISCO level 2 (thousands),SEX_T,Sex: Total,OC2_ISCO08_63,"Occupation (ISCO-08), 2 digit level: 63 - Subsistence farmers, fishers, hunters and gatherers",2015,0.0129,U,Unreliable,,,R1:3513,Repository: ILO-STATISTICS - Micro data processing
SYC,Seychelles,BA:2524,SYC - LFS - Labour force survey,EMP_TEMP_SEX_OC2_NB,Employment by sex and occupation - ISCO level 2 (thousands),SEX_T,Sex: Total,OC2_ISCO08_71,"Occupation (ISCO-08), 2 digit level: 71 - Building and related trades workers, excluding electricians",2015,1.3165,,,,,R1:3513,Repository: ILO-STATISTICS - Micro data processing
SYC,Seychelles,BA:2524,SYC - LFS - Labour force survey,EMP_TEMP_SEX_OC2_NB,Employment by sex and occupation - ISCO level 2 (thousands),SEX_T,Sex: Total,OC2_ISCO08_72,"Occupation (ISCO-08), 2 digit level: 72 - Metal, machinery and related trades workers",2015,0.6068,,,,,R1:3513,Repository: ILO-STATISTICS - Micro data processing
SYC,Seychelles,BA:2524,SYC - LFS - Labour force survey,EMP_TEMP_SEX_OC2_NB,Employment by sex and occupation - ISCO level 2 (thousands),SEX_T,Sex: Total,OC2_ISCO08_73,"Occupation (ISCO-08), 2 digit level: 73 - Handicraft and printing workers",2015,0.0981,,,,,R1:3513,Repository: ILO-STATISTICS - Micro data processing
SYC,Seychelles,BA:2524,SYC - LFS - Labour force survey,EMP_TEMP_SEX_OC2_NB,Employment by sex and occupation - ISCO level 2 (thousands),SEX_T,Sex: Total,OC2_ISCO08_74,"Occupation (ISCO-08), 2 digit level: 74 - Electrical and electronic trades workers",2015,0.3131,,,,,R1:3513,Repository: ILO-STATISTICS - Micro data processing
SYC,Seychelles,BA:2524,SYC - LFS - Labour force survey,EMP_TEMP_SEX_OC2_NB,Employment by sex and occupation - ISCO level 2 (thousands),SEX_T,Sex: Total,OC2_ISCO08_75,"Occupation (ISCO-08), 2 digit level: 75 - Food processing, wood working, garment and other craft and related trades workers",2015,0.7227,,,,,R1:3513,Repository: ILO-STATISTICS - Micro data processing
SYC,Seychelles,BA:2524,SYC - LFS - Labour force survey,EMP_TEMP_SEX_OC2_NB,Employment by sex and occupation - ISCO level 2 (thousands),SEX_T,Sex: Total,OC2_ISCO08_81,"Occupation (ISCO-08), 2 digit level: 81 - Stationary plant and machine operators",2015,0.3074,,,,,R1:3513,Repository: ILO-STATISTICS - Micro data processing
SYC,Seychelles,BA:2524,SYC - LFS - Labour force survey,EMP_TEMP_SEX_OC2_NB,Employment by sex and occupation - ISCO level 2 (thousands),SEX_T,Sex: Total,OC2_ISCO08_82,"Occupation (ISCO-08), 2 digit level: 82 - Assemblers",2015,0.0353,U,Unreliable,,,R1:3513,Repository: ILO-STATISTICS - Micro data processing
SYC,Seychelles,BA:2524,SYC - LFS - Labour force survey,EMP_TEMP_SEX_OC2_NB,Employment by sex and occupation - ISCO level 2 (thousands),SEX_T,Sex: Total,OC2_ISCO08_83,"Occupation (ISCO-08), 2 digit level: 83 - Drivers and mobile plant operators",2015,1.5461,,,,,R1:3513,Repository: ILO-STATISTICS - Micro data processing
SYC,Seychelles,BA:2524,SYC - LFS - Labour force survey,EMP_TEMP_SEX_OC2_NB,Employment by sex and occupation - ISCO level 2 (thousands),SEX_T,Sex: Total,OC2_ISCO08_91,"Occupation (ISCO-08), 2 digit level: 91 - Cleaners and helpers",2015,1.7613,,,,,R1:3513,Repository: ILO-STATISTICS - Micro data processing
SYC,Seychelles,BA:2524,SYC - LFS - Labour force survey,EMP_TEMP_SEX_OC2_NB,Employment by sex and occupation - ISCO level 2 (thousands),SEX_T,Sex: Total,OC2_ISCO08_92,"Occupation (ISCO-08), 2 digit level: 92 - Agricultural, forestry and fishery labourers",2015,0.3025,,,,,R1:3513,Repository: ILO-STATISTICS - Micro data processing
SYC,Seychelles,BA:2524,SYC - LFS - Labour force survey,EMP_TEMP_SEX_OC2_NB,Employment by sex and occupation - ISCO level 2 (thousands),SEX_T,Sex: Total,OC2_ISCO08_93,"Occupation (ISCO-08), 2 digit level: 93 - Labourers in mining, construction, manufacturing and transport",2015,0.5693,,,,,R1:3513,Repository: ILO-STATISTICS - Micro data processing
SYC,Seychelles,BA:2524,SYC - LFS - Labour force survey,EMP_TEMP_SEX_OC2_NB,Employment by sex and occupation - ISCO level 2 (thousands),SEX_T,Sex: Total,OC2_ISCO08_94,"Occupation (ISCO-08), 2 digit level: 94 - Food preparation assistants",2015,0.1386,,,,,R1:3513,Repository: ILO-STATISTICS - Micro data processing
